Product UPC,Product,NACS CATEGORY,NACS SUBCATEGORY,BRAND,COMPANY,NACS Category Code,NACS Subcategory Code
0009542005450,LINDT HELLO CKYS CRM STICK CHOC COVER PI,CANDY,BAGGED OR REPACKED PEG CANDY,LINDT HELLO,"LINDT SPRUNGLI USA , INC.",08-00-00,08-05-00
0009542016432,LINDT LNDR CRML 1 STICK CHOC COVER PIECE,CANDY,BAGGED OR REPACKED PEG CANDY,LINDT LINDOR,"LINDT SPRUNGLI USA , INC.",08-00-00,08-05-00
0009542018382,LINDT HELLO PPCRN AND CRMY FLLNG CHOC CO,CANDY,BAGGED OR REPACKED PEG CANDY,LINDT HELLO,"LINDT SPRUNGLI USA , INC.",08-00-00,08-05-00
0009800000265,TIC TAC HLDY TWIST BRTH SWTNR 1 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800000296,TIC TAC CHRRY APPLE TWIST FRUIT MINT BRT,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800000425,TIC TAC CANDY CANE MINT BRTH SWTNR 1 OUN,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001019,TIC TAC APL PIE MLTDX MLTDX SUGAR SUGAR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001040,TIC TAC GRAPE AND CHRRY MINT BRTH SWTNR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001064,TIC TAC SPRMN MIX BRTH SWTNR 1 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001088,TIC TAC MXRS CHRRY COLA MINT BRTH SWTNR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC MIXERS,FERRERO U S A INC,08-00-00,08-02-00
0009800001101,TIC TAC MXRS PCH LMNADE BRTH SWTNR 1 OUN,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC MIXERS,FERRERO U S A INC,08-00-00,08-02-00
0009800001132,TIC TAC CANDY CANE MINT BRTH SWTNR 1 OUN,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001149,TIC TAC WILD CHRRY AND STRWB MINT BRTH S,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001194,TIC TAC BNN MINT BRTH SWTNR 1 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001200,TIC TAC SMMR ICE POP MINT BRTH SWTNR 1 O,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001378,TIC TAC ORNG AND GREEN APPLE MINT BRTH S,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800001606,TIC TAC FRT MINT BRTH SWTNR 1 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800006014,TIC TAC CNSTR LCNSD TRDMR CHRCT BRTH SWT,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800006113,TIC TAC BNN MINT BRTH SWTNR 3.4 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007202,TIC TAC CNNMN SPICE MINT BRTH SWTNR 1 OU,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007400,TIC TAC STRWB FLDS MINT BRTH SWTNR 1 OUN,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007448,TIC TAC ORNG AND GREEN APPLE MINT BRTH S,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007608,TIC TAC FRUIT ADVNT BRTH SWTNR 1 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007615,TIC TAC FRSHM MLTDX MLTDX SUGAR SUGAR BR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007639,TIC TAC ORNG MINT BRTH SWTNR 1 OUNCE,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007646,TIC TAC WLD CHRY SGR BOX PIECE BRTH SWTN,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007677,TIC TAC WNTRG MLTDX MLTDX SUGAR SUGAR BR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007721,TIC TAC BIG APL SGR BOX PIECE BRTH SWTNR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800007783,TIC TAC PWRMN MLTDX MLTDX SUGAR SUGAR BR,CANDY,CANDY ROLLS MINTS DROPS,TIC TAC,FERRERO U S A INC,08-00-00,08-02-00
0009800120369,FRRR RCHR WAFER WITH MILK CHCLT CHOC COV,CANDY,NOVELTIES SEASONAL,FERRERO ROCHER,FERRERO U S A INC,08-00-00,08-06-00
0009800123018,FRRR RCHR WAFER WITH MILK CHCLT CHOC COV,CANDY,CHOCOLATE BARS PACKS,FERRERO ROCHER,FERRERO U S A INC,08-00-00,08-03-00
0009800800056,NUTELLA GO! HZLNT SPRD CMBNT SNACK BREAD,SALTY SNACKS,OTHER SALTY SNACKS,NUTELLA GO!,FERRERO U S A INC,15-00-00,15-07-00
0009800800094,NUTELLA GO! HAZELNUT SPREAD CMBNT SNACK,SALTY SNACKS,OTHER SALTY SNACKS,NUTELLA GO!,FERRERO U S A INC,15-00-00,15-07-00
0009800895007,NUTELLA HAZELNUT 37 GRAM JAR DIP SPRD SP,EDIBLE GROCERY,OTHER EDIBLE GROCERY,NUTELLA,FERRERO U S A INC,19-00-00,19-04-00
0010000011128,SMITH FARMS FRSH MLDD TRAY XL GRADE A EG,OTHER DAIRY DELI PRODUCTS,EGGS,SMITH FARMS,SMITH FARMS INC,10-00-00,10-02-00
0010086100471,RIONDO SPAGO NERO PRSCC 10 5 PRCNT ITALY,WINE,CHAMPAGNE SPARKLING WINE,RIONDO,CANTINE RIONDO S.P.A.,05-00-00,05-02-00
0010158011056,BC TMPRR RLF OF MINOR ARTHR PAIN ARTHRTS,HEALTH BEAUTY CARE,ANALGESICS,BC,PRESTIGE BRANDS INTERNATIONAL INC.,21-00-00,21-01-00
0010158019090,BC TMPRR RLF OF MINOR BODY ACHES FVR PAI,HEALTH BEAUTY CARE,ANALGESICS,BC,PRESTIGE BRANDS INTERNATIONAL INC.,21-00-00,21-01-00
0010300580195,EMRLD BRKFS ON THE GO TRAIL MX 1.5 OUNCE,ALTERNATIVE SNACKS,OTHER ALTERNATIVE SNACKS,EMERALD BREAKFAST ON THE GO!,DIAMOND FOODS INC,17-00-00,17-04-00
0010310283406,ORJL BNZCN TUBE IN BOX GEL TOOTHACHE MED,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,ORAJEL,DEL PHARMACEUTICALS INC,21-00-00,21-05-00
0010374210141,FTHRS TABLE NEW YRKR CHSCK SGR SNGL LAYE,OTHER DAIRY DELI PRODUCTS,OTHER DAIRY,THE FATHER S TABLE,THE FATHER S TABLE LLC,10-00-00,10-06-00
0010374226111,FTHRS TABLE CHSCK STRWB SWIRL SNGL LAYER,OTHER DAIRY DELI PRODUCTS,OTHER DAIRY,THE FATHER S TABLE,THE FATHER S TABLE LLC,10-00-00,10-06-00
0010374724815,FTHRS TABLE CHOC ROLL SNGL LAYER CAKE 8,EDIBLE GROCERY,OTHER EDIBLE GROCERY,THE FATHER S TABLE,THE FATHER S TABLE LLC,19-00-00,19-04-00
0010374724846,FTHRS TABLE RED VLVT ROLL SNGL LAYER CAK,EDIBLE GROCERY,OTHER EDIBLE GROCERY,THE FATHER S TABLE,THE FATHER S TABLE LLC,19-00-00,19-04-00
0010374727014,FTHRS TABLE RED VLVT CAKE ROLL SNGL LAYE,EDIBLE GROCERY,OTHER EDIBLE GROCERY,THE FATHER S TABLE,THE FATHER S TABLE LLC,19-00-00,19-04-00
0010374727021,FTHRS TABLE CRRT CAKE ROLL SNGL LAYER CA,EDIBLE GROCERY,OTHER EDIBLE GROCERY,THE FATHER S TABLE,THE FATHER S TABLE LLC,19-00-00,19-04-00
0010374727069,FTHRS TABLE CNFTT CAKE ROLL SGR SNGL LAY,EDIBLE GROCERY,OTHER EDIBLE GROCERY,THE FATHER S TABLE,THE FATHER S TABLE LLC,19-00-00,19-04-00
0010449120108,ROCKY MNTN PPCRN CMPNY NAKED 1.1 OUNCE,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010449122270,ROCKY MNTN PPCRN CMPNY CRML 1 CUP 36 GRA,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010449124083,ROCKY MNTN PPCRN CMPNY JLPN 1.5 OUNCE,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010449127244,ROCKY MNTN PPCRN CMPNY BTR 2 CUP 28 GRAM,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010449127268,ROCKY MNTN PPCRN CMPNY WHT CHDR 2 CUP 1.,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010449455224,DGS HOT AND SPICY RED CHILE 1 OUNCE POT,SALTY SNACKS,POTATO CHIPS,DIEGO S,FRONT RANGE SNACKS INC,15-00-00,15-01-00
0010449458225,DGS HOT AND SPICY HBNR 1 OUNCE 28 GRAM P,SALTY SNACKS,POTATO CHIPS,DIEGO S,FRONT RANGE SNACKS INC,15-00-00,15-01-00
0010449720100,ROCKY MNTN PPCRN CMPNY BTR GRMT 1 CUP 3.,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010449726225,ROCKY MNTN PPCRN CMPNY WHT CHDR GRMT 3.5,SALTY SNACKS,PACKAGED READY TO EAT POPCORN,ROCKY MOUNTAIN POPCORN COMPANY,ROCKY MOUNTAIN POPCORN COMPANY,15-00-00,15-05-00
0010684200030,357 MGNM SAFE AS CFF STMLN TBLT ENVLP AL,HEALTH BEAUTY CARE,OTHER INTERNAL OTC MEDICATIONS,357 MAGNUM,BDI MARKETING,21-00-00,21-05-00
0010684242061,MINI THIN 25 50 EF ENRGY BSTR ENERGIZING,HEALTH BEAUTY CARE,VITAMINS SUPPLEMENTS,MINI THIN 25 50 EF,DBI DISTRIBUTION,21-00-00,21-04-00
0010684490042,MINI THIN TWO WAY ACTN ENERGIZING SUPPLM,HEALTH BEAUTY CARE,VITAMINS SUPPLEMENTS,MINI THIN TWO WAY ACTION,DBI DISTRIBUTION,21-00-00,21-04-00
0010687012883,NJOY RICH TBCC FLVR SMKNG ALTRN PRDCT RF,OTHER TOBACCO PRODUCTS,E CIGARETTES,NJOY,"NJOY, INC.",03-00-00,03-07-00
0010687014702,NJOY SMKNG ALTRN PRDCT 1 COUNT,OTHER TOBACCO PRODUCTS,E CIGARETTES,NJOY,"NJOY, INC.",03-00-00,03-07-00
0010687014719,NJOY BOLD BOLD PRMM PRMM SMKNG ALTRN PRD,OTHER TOBACCO PRODUCTS,E CIGARETTES,NJOY,"NJOY, INC.",03-00-00,03-07-00
0010687014726,NJOY BOLD BOLD PRMM PRMM MNTHL SMKNG ALT,OTHER TOBACCO PRODUCTS,E CIGARETTES,NJOY,"NJOY, INC.",03-00-00,03-07-00
0010687014733,NJOY PREM MNTHL 3 PERCENT SMKNG ALTRN PR,OTHER TOBACCO PRODUCTS,E CIGARETTES,NJOY,"NJOY, INC.",03-00-00,03-07-00
0010700000071,JOLLY RNCHR ASSRT POP LLLPP .6 OUNCE,CANDY,NOVELTIES SEASONAL,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-06-00
0010700000224,JOLLY RNCHR AWSM TWSM CHEWS SOFT CHEWY C,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER AWESOME TWOSOME CHEWS,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700000316,JOLLY RNCHR MLTPL FLVR FRUIT SOUR SOFT C,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700015594,BLUE BUNNY ENGL TFF MILK CHCLT TFF PCS I,PACKAGED ICE CREAM NOVELTIES,FROZEN NOVELTIES,BLUE BUNNY,WELLS ENTERPRISES INC,12-00-00,12-04-00
0010700021526,HRSHY MILK DUDS CRML CHOC COVER PIECE 5,CANDY,CHOCOLATE BARS PACKS,HERSHEY S MILK DUDS,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700022851,WHPPR BALL 18 PIECE SGR BOX NNCHC CVRD P,CANDY,NON CHOCOLATE BARS PACKS,WHOPPERS,"HERSHEY CHOCOLATE, USA",08-00-00,08-04-00
0010700023858,WHPPR MLTD MILK BALL 1 PACKAGE CHOC COVE,CANDY,NOVELTIES SEASONAL,WHOPPERS,"HERSHEY CHOCOLATE, USA",08-00-00,08-06-00
0010700024404,WHPPR MLTD MILK BALL 18 PIECE CHOC COVER,CANDY,NOVELTIES SEASONAL,WHOPPERS,"HERSHEY CHOCOLATE, USA",08-00-00,08-06-00
0010700028082,HRSHY MILK DUDS CRML 1 BOX CHOC COVER PI,CANDY,CHOCOLATE BARS PACKS,HERSHEY S MILK DUDS,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700060655,HEATH ENGL TFF SGR CVRD WRAP MILK CHOC B,CANDY,CHOCOLATE BARS PACKS,HEATH,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700060808,HEATH ENGL TFF 1 BAR SGR CVRD WRAP CHOC,CANDY,CHOCOLATE BARS PACKS,HEATH,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700088130,GOOD PLNTY 33 PIECE CANDY CTD NNCHC 6 OU,CANDY,NON CHOCOLATE BARS PACKS,GOOD PLENTY,"HERSHEY CHOCOLATE, USA",08-00-00,08-04-00
0010700088406,GOOD FRTY SOFT AND CHEWY PIECE CANDY CTD,CANDY,NON CHOCOLATE BARS PACKS,GOOD FRUITY,"HERSHEY CHOCOLATE, USA",08-00-00,08-04-00
0010700102003,JOLLY RNCHR HARD CANDY PIECE 6.5 OUNCE,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700132710,JOLLY RNCHR CRNCH N CHEW CHEWY HARD CAND,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER CRUNCH N CHEW,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700132727,JOLLY RNCHR CRNCH N CHEW HARD CANDY PIEC,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER CRUNCH N CHEW,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700132888,JOLLY RNCHR CRNCH N CHEW ORIG HARD CANDY,CANDY,CANDY ROLLS MINTS DROPS,JOLLY RANCHER CRUNCH N CHEW,"HERSHEY CHOCOLATE, USA",08-00-00,08-02-00
0010700170422,JOLLY RNCHR TRPL POP CHEWY CHEWY CRNCH C,CANDY,NOVELTIES SEASONAL,JOLLY RANCHER TRIPLE POP,"HERSHEY CHOCOLATE, USA",08-00-00,08-06-00
0010700450166,JOLLY RNCHR AWSM TWSM CHEWS SOFT CHEWY C,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER AWESOME TWOSOME CHEWS,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700501806,WHPPR MLTD MILK BALL 18 PIECE CHOC COVER,CANDY,NOVELTIES SEASONAL,WHOPPERS,"HERSHEY CHOCOLATE, USA",08-00-00,08-06-00
0010700507365,PYDY 1 BAR NNCHC BAR 1.85 OUNCE,CANDY,BAGGED OR REPACKED PEG CANDY,PAYDAY,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700517128,JOLLY RNCHR STRWB GREEN APPLE HARD CANDY,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700517142,JOLLY RNCHR WTRMLN HARD CANDY PIECE 1.2,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700517227,JOLLY RNCHR AWSM REDS HARD CANDY PIECE 6,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700519306,JOLLY RNCHR ORGNL FLVRS SOFT CHEWY CANDY,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700519528,JOLLY RNCHR ORGNL FLVRS SOFT CHEWY CANDY,CANDY,NON CHOCOLATE BARS PACKS,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-04-00
0010700529350,JOLLY RNCHR SOFT AND CHEWY SOFT CHEWY CA,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700529596,JOLLY RNCHR WTRML AND GREEN APPLE SOFT C,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700529664,JOLLY RNCHR SOFT CHEWY CANDY 10 OUNCE,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700529671,JOLLY RNCHR 16 PIECE SOFT CHEWY CANDY 10,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700529817,JOLLY RNCHR SOFT AND CHEWY SOFT CHEWY CA,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700531001,HRSHY MILK DUDS CRML CHOC COVER PIECE 10,CANDY,CHOCOLATE BARS PACKS,HERSHEY S MILK DUDS,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700533661,HRSHY MILK DUDS CRML CHOC COVER PIECE 3,CANDY,CHOCOLATE BARS PACKS,HERSHEY S MILK DUDS,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700540010,JOLLY RNCHR 11 PIECE SOFT CHEWY CANDY 3.,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700701718,JOLLY RNCHR 11 PIECE GUMMI CANDY 10 OUNC,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700701756,JOLLY RNCHR 11 PIECE GUMMI CANDY 8 OUNCE,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700702029,WHPPR MLTD MILK BALL 18 PIECE CHOC COVER,CANDY,NOVELTIES SEASONAL,WHOPPERS,"HERSHEY CHOCOLATE, USA",08-00-00,08-06-00
0010700702166,GOOD PLNTY 33 PIECE CANDY CTD NNCHC 7 OU,CANDY,BAGGED OR REPACKED PEG CANDY,GOOD PLENTY,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700702302,JOLLY RNCHR ORGNL FLVRS HARD CANDY PIECE,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700702326,JOLLY RNCHR CINN FIRE 3 PIECE HARD CANDY,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700702593,JOLLY RNCHR MEGA FRT GMMS 10 PIECE GUMMI,CANDY,BAGGED OR REPACKED PEG CANDY,JOLLY RANCHER MEGA FRUIT GUMMIS,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700708601,JOLLY RNCHR 10 PIECE GUMMI CANDY 4.5 OUN,CANDY,NON CHOCOLATE BARS PACKS,JOLLY RANCHER,"HERSHEY CHOCOLATE, USA",08-00-00,08-04-00
0010700804228,ZERO CRML NGT 1 BAR CHOC BAR 1.85 OUNCE,CANDY,CHOCOLATE BARS PACKS,ZERO,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700804273,ZERO CRML NGT .5 BAR CHOC BAR 3.4 OUNCE,CANDY,CHOCOLATE BARS PACKS,ZERO,"HERSHEY CHOCOLATE, USA",08-00-00,08-03-00
0010700807229,PYDY 1 BAR NNCHC BAR 1.85 OUNCE,CANDY,BAGGED OR REPACKED PEG CANDY,PAYDAY,"HERSHEY CHOCOLATE, USA",08-00-00,08-05-00
0010700807274,PYDY 0.5 BAR NNCHC BAR 3.4 OUNCE,CANDY,NON CHOCOLATE BARS PACKS,PAYDAY,"HERSHEY CHOCOLATE, USA",08-00-00,08-04-00
0010767022740,G T STYLN CLLLR PHONE CHRGR 1 COUNT,GENERAL MERCHANDISE,TELECOMMUNICATIONS HARDWARE,G. T. STYLING,COMPANY NOT AVAILABLE,22-00-00,22-14-00
0010767022771,G. T. STYLING WALL CELLULAR PHONE CHARGE,GENERAL MERCHANDISE,TELECOMMUNICATIONS HARDWARE,G. T. STYLING,COMPANY NOT AVAILABLE,22-00-00,22-14-00
0010767022856,G T STYLN CLLLR PHONE CHRGR 1 COUNT,GENERAL MERCHANDISE,TELECOMMUNICATIONS HARDWARE,G. T. STYLING,COMPANY NOT AVAILABLE,22-00-00,22-14-00
0010900000154,RYNLD WRAP 25 YARD 12 INCH ALUM FOIL 75,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,REYNOLDS WRAP,REYNOLDS CONSUMER PRODUCTS,20-00-00,20-04-00
0010900000215,RYNLD WRAP 16.6 YARD 12 INCH HVY DUTY AL,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,REYNOLDS WRAP,REYNOLDS CONSUMER PRODUCTS,20-00-00,20-04-00
0010900080316,RYNLD WRAP 10 YARD 12 INCH ALUM FOIL 30,NON EDIBLE GROCERY,PAPER PLASTIC FOIL PRODUCTS,REYNOLDS WRAP,REYNOLDS CONSUMER PRODUCTS,20-00-00,20-04-00
0010986002813,KNWD PINOT NOIR RSSN RIVER VLLY 13 5 PRC,WINE,TABLE VARIETAL WINE,KENWOOD,KENWOOD VINEYARDS,05-00-00,05-01-00
0011000000044,CTL BR CLASS A BOX 100 MLLMT FLTR CGRTT,CIGARETTES,SUB GENERIC PRIVATE LABEL,CTL BR,CTL BR,02-00-00,02-03-00
0011000000631,CTL BR CLASS A BOX IN WRAP MNTHL 100 MLL,CIGARETTES,SUB GENERIC PRIVATE LABEL,CTL BR,CTL BR,02-00-00,02-03-00
0011000001263,EVE CLASS A BOX 120 MLLMT SLIM FLTR CGRT,CIGARETTES,PREMIUM-L371,EVE,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000001737,EAGLE BOX IN WRAP MENTHOL FILTER CGRTT C,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002826,EAGLE CLASS A BOX IN WRAP FILTER CGRTT C,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002833,EAGLE BOX 85 MILLIMETER FILTER CGRTT CIG,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002864,EVE BOX IN WRAP 120 MLLMT NNFLT CGRTT CI,CIGARETTES,PREMIUM-L371,EVE,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000002871,EAGLE CLASS A BOX 100 MLLMT FLTR CGRTT C,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002888,EAGLE BOX IN WRAP FILTER CIGARETTES 20 C,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002918,EAGLE CLASS A BOX IN WRAP 100 MLLMT FLTR,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002932,EAGLE CLASS A BOX IN WRAP 100 MLLMT MNTH,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002949,EAGLE CLASS A BOX IN WRAP 100 MLLMT MNTH,CIGARETTES,SUB GENERIC PRIVATE LABEL,EAGLE,LIGGETT GROUP INC,02-00-00,02-03-00
0011000002963,EVE SOFT PACK 120 MLLMT MNTHL FLTR CGRTT,CIGARETTES,PREMIUM-L371,EVE,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000002970,EVE SLIM CLASS A BOX IN WRAP 120 MLLMT C,CIGARETTES,PREMIUM-L371,EVE SLIM,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000002987,EVE SLIM CLASS A BOX IN WRAP 120 MLLMT M,CIGARETTES,PREMIUM-L371,EVE SLIM,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000002994,EVE CLASS A BOX IN WRAP 120 MLLMT SLIM F,CIGARETTES,PREMIUM-L371,EVE,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000003007,EVE SLIM CLASS A BOX IN WRAP MNTHL 120 M,CIGARETTES,PREMIUM-L371,EVE SLIM,EVE HOLDINGS INC.,02-00-00,02-01-00
0011000004059,PYRMD BOX IN WRAP 85 MLLMT KING NNFLT CG,CIGARETTES,SUB GENERIC PRIVATE LABEL,PYRAMID,LIGGETT GROUP INC,02-00-00,02-03-00
0011000004066,PYRMD CLASS A BOX IN WRAP 100 MLLMT NNFL,CIGARETTES,SUB GENERIC PRIVATE LABEL,PYRAMID,LIGGETT GROUP INC,02-00-00,02-03-00
0011000004073,PYRMD CLASS A CLASS A FSC FSC BOX 100 ML,CIGARETTES,SUB GENERIC PRIVATE LABEL,PYRAMID,LIGGETT GROUP INC,02-00-00,02-03-00
0011000004080,PYRAMID BOX IN WRAP 100 MLLMT FLTR CGRTT,CIGARETTES,SUB GENERIC PRIVATE LABEL,PYRAMID,LIGGETT GROUP INC,02-00-00,02-03-00
